NM_172527.1,0.01774079924339236
NM_001163589.1,0.00834882812781122
NM_001081642.1,0.006721356589584869
NM_177045.1,0.0020377957451076117
NM_146520.1,0.00180804911633016
NM_011933.1,0.01276814949529004
NM_007619.1,0.0030727754206619547
NM_001039202.1,0.003649818569564917
NM_001025438.1,0.0013299401676556825
NM_001177418.3,0.028563435306153663
NM_001105245.1,0.006785753792881799
NM_138628.1,0.007494206885965775
NM_001099333.1,0.003203531619524527
NM_023655.1,0.0025096700508905044
NM_001163794.1,0.019751138603674008
NM_001033782.1,0.003971704544436574
NM_008056.1,0.004512821674360277
NM_025440.1,0.009140808575917835
NM_001177850.1,0.04076606869809274
NM_010097.1,0.02872270032046829
NM_030563.1,0.005368235171758561
NM_198674.1,0.008740457338600467
NM_016669.1,0.0044044591485632905
NM_146636.1,0.0035468225730510834
NM_008012.1,0.031553426302789164
NM_146375.1,5.68667794346215E-4
NM_010215.1,0.004618050202930198
NM_026368.1,0.005776274393790933
NM_029231.1,0.010431931023496073
NM_011169.1,0.012627274313676995
NM_201618.1,0.00933838986195512
NM_130873.1,0.006019066387837161
NM_001146346.1,0.010918656453768123
NM_175026.1,0.013941464295220137
NM_153400.1,0.027201915758726738
NM_001177633.1,0.005177314393241436
NM_146502.1,0.015553392513547794
NM_133188.1,0.018332173348286192
NM_178576.1,0.01709597764101586
NM_001081111.1,0.02780310467027494
NM_001013578.1,0.0038275299003632103
NM_001033123.3,0.003667451060588702
NM_172732.1,0.012398092918642816
NM_008468.1,0.00131192947501713
NM_001001326.1,0.013281971612086234
NM_173773.1,0.007027753245487166
NM_001033776.1,0.008890294179668464
NM_001081085.1,8.824782192035248E-4
NM_026318.1,0.004935802014658616
NM_207706.1,0.017480932760220218
NM_001042699.1,0.02357862650602196
NM_007955.1,0.022804454444421956
NM_021532.1,0.031535591939773594
NM_001159960.1,0.031218320206909993
NM_025960.1,0.0037152820090331907
NM_001029841.1,0.003548376531339956
NM_001165989.1,0.0034866789394767104
NM_001163669.1,0.034138337734990136
NM_001163768.1,0.027130392418790394
NM_019704.1,0.0034466053448849797
NM_198029.1,0.0012464222559222889
NM_001177352.1,3.7787623732552753E-4
NM_001045529.1,0.01238856119158794
NM_001081269.1,0.009469890365692379
NM_001146049.1,0.009743866596799924
NM_153576.1,0.0035964786959750096
NM_177838.1,0.013888481340849801
NM_181395.1,0.004925409265857628
NM_010072.1,0.0035373766120828437
NM_029836.1,0.004726807620056928
NM_001111116.1,0.020768326417640665
NM_019421.1,0.0012000501750688774
NM_146831.1,1.9455801975084758E-4
NM_201232.1,0.014539131769677608
NM_009219.1,0.010606885682578242
NM_008523.1,0.0041454169671509096
NM_177086.1,0.0014159622289090588
NM_025599.1,0.021103917763658678
NM_016969.1,0.01428484438790731
NM_001083311.1,0.020220339548833535
NM_001136556.1,0.0024210780983851604
NM_001109993.1,0.011715728884195939
NM_153108.1,0.001042903845590887
NM_001199272.1,1.3350945543770593E-5
NM_001081292.1,0.002730392208852493
NM_026389.1,0.004776013714393949
NM_001085511.1,0.0023106951494408223
NM_019755.1,7.883916119106712E-4
NM_009363.1,0.004899852571500943
NM_001114597.1,0.019982417624641903
NM_008077.1,0.01010514267928729
NM_001163761.1,9.92159206177315E-4
NM_144923.1,0.021423737776762937
NM_146178.1,9.381117247024654E-4
NM_007623.1,9.094901889757346E-4
NM_028866.1,0.003242223281544121
NM_023671.1,0.013073579975898204
NM_198934.1,0.00973148803992461
NM_133817.1,0.004952326644844285
NM_011201.1,0.0013470050878799484
