NM_010909.1,0.013077341492701516
NM_201390.1,0.04292962240031464
NM_001161796.1,0.048598352399041055
NM_028901.1,0.10714363295045227
NM_134131.1,0.0033642912741469245
NM_001130526.1,0.03851337802204071
NM_028270.1,0.017951962829166702
NM_207531.1,0.04635853910812418
NM_021563.1,0.0841393277380094
NM_146206.1,0.002145642975163374
NM_001143686.1,0.15704074281794375
NM_145939.1,0.01844679815155341
NM_010397.1,0.10400272339198025
NM_172558.1,0.1538045875253589
NM_026493.1,0.013193977013314772
NM_133897.1,0.002782155412966993
NM_001100181.1,0.043092928587141
NM_001184711.1,0.004053832050628228
NM_008235.1,0.04588171026523863
NM_001174054.1,0.05347845359471323
